date,AAPL,MSFT,NVDA,GOOGL,AMZN,META,JPM,XOM,UNH,TSLA,SPY,QQQ
2021-12-29,0.007873475231635618,-0.0008729957275399602,0.0001666689342711969,-8.144227364736967e-05,0.007061306455062422,0.002024484686824035,0.005072235586712548,-6.535979751531862e-05,8.465379982025567e-05,0.04566083111375452,0.000618447830847968,3.343278539591488e-05
2021-12-30,0.008042623845933239,-0.0008998762966885288,0.00011902940026198294,-8.766111180513736e-05,0.007169396619393975,0.002081898973710139,0.005152560455645938,-5.229125575811899e-05,6.333559920745913e-05,0.04515900346425816,0.0006294410298226527,3.091800845811399e-05
2021-12-31,0.008208407357757963,-0.0009268281090329955,6.800870511414203e-05,-9.250093536405934e-05,0.007276655493500206,0.0021395463303697237,0.0052327969340875136,-4.085467990366798e-05,4.162359089709966e-05,0.044653103396601335,0.0006406238914606899,2.8403471054927465e-05
2022-01-03,0.025004223686433402,-0.002884157944814336,0.0,-0.00034518467380040274,0.02207293666026877,0.006511074773301706,0.01585096305652045,0.0,0.0,0.132219705549264,0.0019355788853590017,0.0
2022-01-04,0.007794077248502784,-0.0009604890413001943,-1.3600816048953135e-05,-0.0001616022099447667,0.006973591549295666,0.002014237608554348,0.00501243317170208,7.027292041184019e-05,-3.7638905484471685e-05,0.03751187796949229,0.0006123091783380996,-7.540530350647057e-05
2022-01-05,0.007439952112157089,-0.0009503686110917675,-3.40025025835633e-06,-0.00019132926177301002,0.006725983065278829,0.0018963987879321298,0.004828464559404111,0.00011112146065883621,-5.516597490140551e-05,0.03486373857860059,0.0005867519961320067,-0.00012442813332658176
2022-01-06,0.0070954953453399305,-0.0009408158417970602,0.0,-0.00021969078866923564,0.006485379385721135,0.0017792348260428081,0.004648288148311863,0.0001535920106012778,-7.249647177187679e-05,0.032454052409055745,0.0005614499292367903,-0.00017296405842059936
2022-01-07,0.006762867098861092,-0.0009318332293642984,3.400261820107886e-06,-0.0002494522070990435,0.006249759149029588,0.0016644643182848196,0.004471758924523117,0.00019441108960061015,-8.963125700867103e-05,0.03025185314406631,0.0005357716673630719,-0.00022101992523537728
2022-01-10,0.018501508568122604,-0.002743330250267295,3.400250258400739e-05,-0.0009171902323041881,0.01749706915089111,0.004324169312032833,0.012446639395162995,0.0008313950449507779,-0.0003695130793686108,0.08134605812278206,0.0014539375204918326,-0.0009458927230393543
2022-01-11,0.005525872296541001,-0.0009004506755631025,1.3600538581348687e-05,-0.0003625085870951894,0.0053642933221880185,0.0012189378861369171,0.0038030465342990816,0.00035904708902578797,-0.0001558307502693701,0.023038103009674238,0.0004328284365562318,-0.00040857149258499703
2022-01-12,0.005239100060922208,-0.000893451278515478,1.3600353609088955e-05,-0.0003896304324205735,0.00515518930206027,0.0011110177972801782,0.0036433830281974444,0.0003980729354453594,-0.00017199858973115933,0.021543528430675307,0.0004069210878385743,-0.0004538180909722245
2022-01-13,0.004959318656183376,-0.0008873343915595244,1.0200126481452187e-05,-0.00041816787086101925,0.004951416965788269,0.0010043406858761816,0.0034872232827622973,0.00044031526573018454,-0.00018797517053315005,0.020146915219559025,0.0003810459428954527,-0.0004993761577363198
2022-01-14,0.00468671006881749,-0.0008818023679252329,6.800014960006706e-06,-0.00044535500958586827,0.004751115452824584,0.0008994496218004411,0.003334455744710141,0.0004776133027530882,-0.00020336237760121278,0.018836760107649564,0.00035478308399272684,-0.0005439920140560828
2022-01-17,0.012551699703986285,-0.0026124989080700267,-3.3999843600529545e-06,-0.0014981128074785799,0.01315312091390819,0.0020789984524529626,0.009138536289819532,0.0016749217935350114,-0.0007017429108311379,0.05020987059792148,0.0009081565112085688,-0.0018954240453268323
2022-01-18,0.0036683756002819923,-0.0008634496247058587,-1.6999979600029747e-05,-0.0005530931229775771,0.003992357626560583,0.0004900214344483178,0.002749401824105213,0.0006359915938503047,-0.0002638123316500707,0.0143048252529836,0.0002499964003022104,-0.0007189250642546385
2022-01-19,0.003428616467868073,-0.000859661733385142,-2.040032232519806e-05,-0.0005797846117526761,0.003811945466934752,0.00039031723279592256,0.0026092020009556016,0.0006746004008588713,-0.00027825373227285954,0.013316759085017615,0.00022343841893213146,-0.0007614202928750702
2022-01-20,0.003195855005765358,-0.000857073534065389,-3.4001230844515895e-05,-0.00060652167116515,0.0036351754718935148,0.0002918990336606697,0.0024712666222099777,0.0007131323567155512,-0.0002925073007027379,0.012377276377483426,0.00019710750472734517,-0.0008035043418337384
2022-01-21,0.002968343524779815,-0.0008547808227515885,-4.420310305786046e-05,-0.0006326113222131502,0.00346137687909831,0.0001947357592229082,0.0023366887584304052,0.0007499598235809479,-0.00030677315583094167,0.01148048828751369,0.0001703757630153735,-0.0008456877018923059
2022-01-24,0.007611580211092317,-0.002551989861136139,-0.00020402334027014302,-0.002052071131046107,0.009404440742011744,8.981596997470476e-06,0.006233929379875658,0.002480149879561022,-0.0010023132919289024,0.029736466635859937,0.000350701611726123,-0.002780279584387868
2022-01-25,0.0021102756867337202,-0.0008498014648669061,-9.523032133429421e-05,-0.0007360823966174879,0.002798334789252399,-0.00018542485324646307,0.0018176532989915284,0.0009012594980131183,-0.00036097083355668413,0.00826271672229728,6.294575284981896e-05,-0.0010086531150934608
2022-01-26,0.001907589221550987,-0.0008499160726882504,-0.00011224642512142058,-0.0007610392545580602,0.00263925787665098,-0.00027818886299868506,0.001693552535675824,0.0009360132302802526,-0.0003741048241716616,0.007536587835441422,3.6056059043554356e-05,-0.0010483484567775925
2022-01-27,0.0017095547589285331,-0.000850639044484236,-0.0001326697577587188,-0.0007867502050645792,0.0024840782139112783,-0.0003698622552958941,0.001570667637610823,0.0009739001227471178,-0.0003868530792845437,0.006836395138372531,8.753178498022152e-06,-0.0010876567263672365
2022-01-28,0.001515529361220791,-0.0008513632473036159,-0.0001462963214979851,-0.0008118221424839867,0.0023300578515266235,-0.0004610490402495726,0.0014500994674901957,0.0010084500042757405,-0.0003996159202498406,0.0061601379665940925,-1.854823969904551e-05,-0.0011265807000763184
2022-01-31,0.0034317766741747135,-0.0025638875974605124,-0.0005682572197590607,-0.0025807831988287067,0.006107695780681599,-0.0019193128535071047,0.0036490513502007715,0.003244743612062173,-0.001271631148854313,0.014711639765352169,-0.00022029048332605772,-0.003605652327195341
2022-02-01,0.0007822849797352038,-0.0008606975134215489,-0.00023151773493945704,-0.0009106235913900473,0.0017407239658451257,-0.0008167533849486874,0.0009853244549047346,0.0011503837558102248,-0.000448014028414212,0.0036643192856433693,-0.00012861795319019098,-0.0012787405980796418
2022-02-02,0.0006083501582987427,-0.0008641921302535716,-0.00025540957479419646,-0.0009339066345961378,0.0015991415683045407,-0.0009041083696639252,0.0008732639226900485,0.0011843682647079135,-0.00045945030081950833,0.0030852509585739263,-0.00015657132563995368,-0.001315780022308477
2022-02-03,0.00043819725746430116,-0.0008683075106762361,-0.00028272547356511524,-0.000958658299768711,0.0014592921964791117,-0.0009905276787267603,0.0007626525662716155,0.001218231800658831,-0.0004709021228130883,0.0025216778089236502,-0.0001843285301572628,-0.0013524486255757084
2022-02-04,0.00027173006707892355,-0.0008730458359789139,-0.0003066564902142188,-0.0009827768014060156,0.001321627538874992,-0.0010760300320797889,0.0006540207411471766,0.0012519712142680106,-0.0004819682619883192,0.001971450741184544,-0.00021251742215322444,-0.0013887481306302796
2022-02-07,-0.0001510291064470426,-0.0026490297778918315,-0.0010940769875731338,-0.0030863372228030483,0.0031609775121992367,-0.0037313574362666246,0.0013237549162328222,0.003963882142063335,-0.0015102926737041722,0.0027461222396611973,-0.0008068617458668603,-0.004373981750391276
2022-02-08,-0.0003609552366463653,-0.0008964260431602034,-0.00042309700181175636,-0.0010771389608079662,0.0007899514862255153,-0.0014124434422266852,0.00023279154145083858,0.0013840312418376133,-0.0005245827484514631,-0.00010465665399783664,-0.00032609508030667644,-0.001530025917821587
2022-02-09,-0.0005117014293297695,-0.0009033862981383534,-0.0004539977402518991,-0.0011002056260996929,0.0006612171354420937,-0.0014947972433791978,0.00013177041828260627,0.0014171086847609704,-0.000534521750002015,-0.0005970694100924101,-0.00035460311599644356,-0.001564759106384983
2022-02-10,-0.0006582386593726453,-0.0009112888915178141,-0.0004883546205859401,-0.0011226393271804858,0.0005343027529756128,-0.0015769238676781594,3.0799415951854314e-05,0.0014500441524945007,-0.0005444764545660119,-0.0010808356742840752,-0.0003833495517004959,-0.001598612736324112
2022-02-11,-0.0008025879285666893,-0.0009192123081325221,-0.000522760585901838,-0.0011458550217202657,0.0004091553804965731,-0.0016585470033927407,-6.787069662728129e-05,0.0014796629603726075,-0.0005542456323932576,-0.0015566412907623839,-0.00041254616849306647,-0.0016323640608538748
2022-02-14,-0.0032394753917848185,-0.0028101739097960987,-0.0017810504437243413,-0.0035698383753016705,0.0004904762002999608,-0.005447704482658078,-0.0007854142247242235,0.004635128158839041,-0.001717702682564437,-0.007429627261657634,-0.0014116825512315856,-0.005087087639072285
2022-02-15,-0.0013503050269024763,-0.0009576255343698437,-0.0006712259805549126,-0.001235953217356256,-7.680875599203052e-05,-0.0019782326267653305,-0.0004520965979730729,0.0016030667912971808,-0.0005906556419026376,-0.0033874579629495916,-0.0005297105874908503,-0.0017632456699993027
2022-02-16,-0.0014795412434467359,-0.0009681474830953718,-0.0007093729759738432,-0.0012581430207971867,-0.00019538761500292878,-0.002057260109518677,-0.0005448172121121919,0.001633549776055787,-0.0005994938460925914,-0.003830379801113004,-0.0005593189129605713,-0.0017954587398392174
2022-02-17,-0.0016063653215006024,-0.0009799394608287493,-0.0007510288065842863,-0.0012804142978406485,-0.0003119593885595462,-0.0021352749322649522,-0.0006365379648612945,0.001662309258654071,-0.0006077409409690482,-0.0042687260697799045,-0.0005891855217562414,-0.0018267886101461794
2022-02-18,-0.0017308100032298324,-0.0009914546788185596,-0.0007962084006850612,-0.0013020545034443387,-0.00042707930367502644,-0.002213179507817853,-0.0007272818754723298,0.0016924906120887595,-0.0006160027975107285,-0.004701916720351251,-0.0006191038848768482,-0.0018577574991074375
2022-02-21,-0.005899621578651204,-0.0030490921547944305,-0.0026446939539548353,-0.004030689307945812,-0.001960347217277114,-0.007085095843294864,-0.0027126988177644806,0.005256803543997046,-0.0018938979753333474,-0.016576031254783463,-0.002037467236628676,-0.005745490355473448
2022-02-22,-0.002200841101668516,-0.0010447177859462808,-0.0009745883827687596,-0.0013880152459077033,-0.000876366187672617,-0.002519775452921702,-0.001079195508802644,0.001806971795662582,-0.0006465632233134677,-0.006400161148549688,-0.0007408231400933829,-0.0019788115518691862
2022-02-23,-0.002312253241256834,-0.001059538183622144,-0.0010237990182559997,-0.0014093591514506842,-0.0009863239406590063,-0.002595523656852783,-0.0011647915896073613,0.001831701180809553,-0.000653883756885909,-0.006817581848113763,-0.0007714649711553223,-0.0020077051462652484
2022-02-24,-0.0024204054166536704,-0.0010747167039271144,-0.0010731576023382816,-0.0014307902902120917,-0.0010945226213427972,-0.0026703291319025713,-0.001249528479818851,0.0018609459006420082,-0.0006606089180984931,-0.007233333260561525,-0.0008023870276971934,-0.002036764504294575
2022-02-25,-0.0025263047841457276,-0.0010902554549511168,-0.0011261261261260591,-0.0014508680690763498,-0.001202027163324737,-0.0027454090289477096,-0.001332271661361184,0.0018869239885670464,-0.0006673470910232293,-0.007647231191027504,-0.0008338037003516874,-0.0020654593793433262
2022-02-28,-0.008165019771310789,-0.0033679244633387784,-0.0036865148255994518,-0.004470862484329263,-0.004234483209775708,-0.00865604849941548,-0.004481804990173366,0.005831025508997056,-0.0020385680310549548,-0.025198207915685278,-0.0026872318621870006,-0.006349519436232631
2022-03-01,-0.002923426943286289,-0.001159202358227751,-0.001339831167388561,-0.0015334920021210507,-0.0016215356620532528,-0.0030408096719403144,-0.0016568266644273466,0.0019908252931661874,-0.0006919852414528638,-0.009292637668969261,-0.00096006050982822,-0.002175488314819507
2022-03-02,-0.003016075545074548,-0.0011778411172196357,-0.0014007159987488027,-0.0015532835091129904,-0.001724439570195635,-0.003113467570276973,-0.0017355652826617218,0.002016020767775517,-0.0006975635654798973,-0.009702767416966629,-0.0009923172163120997,-0.002202066044190154
2022-03-03,-0.003106464645948326,-0.0011968587023621913,-0.001458370314680768,-0.0015738910180521648,-0.0018257692949548154,-0.0031864640095309316,-0.0018129605762425838,0.0020410569398232603,-0.0007029491000761778,-0.010113537623819724,-0.0010244561894510174,-0.0022285385309692707
2022-03-04,-0.003194074095341226,-0.0012168881764548223,-0.001516271158082616,-0.0015931342182782249,-0.0019265914163958398,-0.0032585765989984194,-0.001890184198362732,0.0020644045316047244,-0.0007081413790884783,-0.01052526244396057,-0.0010571163148285212,-0.002254093921933875
2022-03-07,-0.01004702567613236,-0.003769975632584077,-0.004925764436050528,-0.004889952348695492,-0.0063638277906925556,-0.010171143736446231,-0.006109968942740962,0.006352769310299156,-0.0021514791777040854,-0.03366876521050011,-0.003364350541456118,-0.006898048958535408
2022-03-08,-0.003517389255492831,-0.001301536027904504,-0.001771668736537002,-0.001671736647562927,-0.0023221180422335896,-0.0035441639611281106,-0.0021888399676309733,0.002160792674518852,-0.0007265581055986292,-0.012181702231312763,-0.0011892326817590781,-0.0023538503241941067
2022-03-09,-0.0035918502695321264,-0.0013244823069334943,-0.0018415882644436943,-0.001690700924484867,-0.0024186320479870904,-0.003615036131464189,-0.0022612738764350437,0.0021818379754721118,-0.0007307761293463555,-0.012600199997273798,-0.0012226495889691158,-0.002377481633406564
2022-03-10,-0.0036628809919501126,-0.0013478347308173433,-0.001911884315154544,-0.0017097565050605557,-0.0025147641505928187,-0.003685365441962629,-0.0023330056044005287,0.0022057536677067002,-0.0007343875966447921,-0.013021393813708593,-0.0012566136153433494,-0.0024009936736768545
2022-03-11,-0.0037320174111794557,-0.0013715968465676243,-0.001979045401629853,-0.0017281675083864467,-0.0026105351916538844,-0.003755153580260906,-0.002404042146657681,0.0022264908757529955,-0.0007380066225572968,-0.01344431072397867,-0.0012904889849686407,-0.0024243862042544473
2022-03-14,-0.01153425642528716,-0.004259286917349336,-0.0063695393218313745,-0.005288750566836309,-0.008372481770758333,-0.011638486557271066,-0.007608541797823887,0.006825354147859786,-0.0022320901217942613,-0.042292558381116896,-0.004072841307378061,-0.007388497989344156
2022-03-15,-0.003977434538723235,-0.0014737007735010632,-0.0022767131377020577,-0.0018027315689631562,-0.0029850087542674375,-0.004032797248830655,-0.0026789604034256342,0.0023109159074261587,-0.0007502928901307326,-0.015168653110001151,-0.0014290340323399597,-0.002512293953123357
2022-03-16,-0.004032404878936746,-0.0015008580449643594,-0.002356783507507232,-0.0018208636159763314,-0.003077080875942273,-0.004101536151136398,-0.0027459951494799295,0.002332379741786017,-0.0007527107270653977,-0.0156093068254336,-0.0014642398183654093,-0.002533389358427174
2022-03-17,-0.0040831379573773585,-0.001528454596077311,-0.0024374030578327988,-0.0018390886823764774,-0.003168345783435944,-0.0041697540800146315,-0.0028111596738693567,0.002352196943034901,-0.0007551335990528818,-0.016053243825515207,-0.0014998119574368696,-0.0025537910751957105
2022-03-18,-0.004131187469433084,-0.0015568162433182708,-0.002522176523695685,-0.0018566615478449178,-0.0032593567985294003,-0.004238102274880973,-0.002876248505463974,0.0023718623934625427,-0.0007569424395628133,-0.01650208550978083,-0.001535539975547895,-0.002574332737547369
2022-03-21,-0.012598375686576846,-0.004839575831658283,-0.008045399037425516,-0.005666358018689421,-0.01027983697885504,-0.013062930401034456,-0.008984935794731475,0.00724802615437814,-0.002279362670619234,-0.05134391731725774,-0.004816594973636179,-0.007818462297013551
2022-03-22,-0.004292382681369555,-0.0016770798441322343,-0.002864074154536822,-0.0019271301106181804,-0.0036162053577328823,-0.004507650392212015,-0.003128086526880125,0.0024475350035655374,-0.000762972288333108,-0.018347132556463808,-0.0016814046771130853,-0.00265027392767192
2022-03-23,-0.004324670026133126,-0.0017087213122822797,-0.002959450086967963,-0.0019444168106138582,-0.0037039390966743246,-0.004574742353978367,-0.0031892129955695125,0.002466443198618329,-0.0007637620095206632,-0.01882328295306812,-0.0017184176797813144,-0.0026683827852422848
2022-03-24,-0.0043534211622118235,-0.0017411683638759445,-0.003048358548150998,-0.001961041942284636,-0.0037914865456313285,-0.004641322508940338,-0.00324966602527188,0.0024822772703712026,-0.0007645530961186697,-0.019303710029891175,-0.0017560518580519435,-0.0026857644243190038
2022-03-25,-0.004378573963029209,-0.0017741041245402656,-0.0031453548479013493,-0.0019785140186987515,-0.003877747387364794,-0.004707723372034178,-0.003308829632161614,0.002500892135371524,-0.0007649306178676429,-0.019790932957674423,-0.0017938781368835865,-0.0027029818097169533
2022-03-28,-0.013194049159843124,-0.005517668879312154,-0.009989885515765407,-0.006021602869870302,-0.012098892965827557,-0.014447959787808107,-0.010238253118879936,0.007623439570402235,-0.002292811290190655,-0.061078656970164014,-0.005600321994439605,-0.008183556055313734
2022-03-29,-0.004444177764846291,-0.0019134830662479452,-0.0035461780492319628,-0.0020447838943332686,-0.00421947852066451,-0.0049705278029464894,-0.0035367576626114117,0.00256662038098443,-0.0007643619617028197,-0.02180921610491937,-0.0019480855344029546,-0.0027664144822604486
2022-03-30,-0.004452076214086276,-0.0019502793563617171,-0.003651668697435273,-0.0020596732036133325,-0.004302705442536081,-0.005035353324646885,-0.0035924653293322173,0.0025830613879784803,-0.0007632805611079707,-0.02233191495415021,-0.001987172362448164,-0.0027810297676614804
2022-03-31,-0.004454851790507752,-0.001987611605969164,-0.003761991581192392,-0.0020769434009949572,-0.004386928585002892,-0.005100341720815971,-0.0036468448201621984,0.0025993587674562058,-0.000762613076302765,-0.022862027572660093,-0.002026925651182787,-0.002795455810974956
2022-04-01,-0.0044552808215249096,-0.0020254873551105446,-0.0038697604790419726,-0.0020920100717314316,-0.0044693115299868635,-0.005164454813371577,-0.0036998818154556634,0.002614081701857396,-0.0007611092964631139,-0.023400651465798172,-0.00206669028429729,-0.002808818025061832
2022-04-04,-0.013298304533882255,-0.006285122427572509,-0.012214182126943252,-0.006356093505710536,-0.013837204414869686,-0.01579472183475339,-0.011366603961491806,0.007951662114297209,-0.0022721252501476386,-0.07171350809448829,-0.0064190318047261385,-0.008479937144172056
2022-04-05,-0.004448514446137364,-0.0021712703641685316,-0.004301770534202998,-0.0021539214062483714,-0.004796422096821851,-0.005420429223146561,-0.0039047034887774723,0.002671646566785535,-0.0007540089677693373,-0.02562254710230849,-0.0022192274239163368,-0.002858762316812258
2022-04-06,-0.004445513422188907,-0.002205278959302559,-0.0044082144057696615,-0.002169429580408777,-0.004877032830356898,-0.005483234643455681,-0.003952756977360861,0.002685708556848354,-0.0007514373411386943,-0.02619412860430026,-0.0022552720929717163,-0.0028699081181026154
2022-04-07,-0.004441794112412967,-0.0022395016066714124,-0.0045083067950734135,-0.0021834740011908993,-0.004956352614981507,-0.0055461946113329885,-0.004000675589432401,0.0026982305184517497,-0.0007488594769591295,-0.0267732142354824,-0.0022906516648273367,-0.0028802390338062978
2022-04-08,-0.004437936365509043,-0.0022726057251347687,-0.0046173710277310764,-0.002198379182237087,-0.005036141722952969,-0.005608952334935524,-0.004047812601939538,0.002712036752241298,-0.0007458560118364099,-0.027358549296526147,-0.002325362844735057,-0.00289063559270486
2022-04-11,-0.013225717081662092,-0.006992479867976353,-0.014381023554056682,-0.006668222923665756,-0.015498124218424336,-0.01710070975637712,-0.012363056919191706,0.00823456247146126,-0.0022159455750336843,-0.08321846647602194,-0.007158881053009991,-0.008701212450859863
2022-04-12,-0.00441624793647355,-0.002397396264366747,-0.005020762700211789,-0.002255739560327208,-0.005348175801470401,-0.005856394559736189,-0.004225683893577581,0.0027617977247120784,-0.0007318765904645863,-0.029752554493365002,-0.0024558553197071564,-0.0029253624360771058
2022-04-13,-0.004409210566129085,-0.0024268306829046127,-0.0051132213294375894,-0.0022695046634736427,-0.005424973486285789,-0.0059176927437452065,-0.004268065434418933,0.00277358691842311,-0.0007275719679591397,-0.030360385017173197,-0.002486474900778801,-0.0029327411255379854
2022-04-14,-0.004401992749659023,-0.002455448176076236,-0.00521490653649237,-0.0022841415204503113,-0.005501033010477996,-0.005978380928489346,-0.004308259554720362,0.00278525747743541,-0.0007232575317035472,-0.030971756758010227,-0.0025161671322559975,-0.002939555836011798
2022-04-15,-0.004393982131017382,-0.002483242277718123,-0.005306076854334152,-0.0022964929023966407,-0.0055763430256363655,-0.00603844399419462,-0.0043482288831968585,0.0027954319693259677,-0.0007185117848367284,-0.03158286279266631,-0.002545381702064864,-0.0029454969507882733
2022-04-18,-0.01307026016035806,-0.007589898804756134,-0.01640422579273737,-0.006955306464968891,-0.017080034919292553,-0.018362189971775078,-0.013215455026819978,0.008475577586775529,-0.002123970707343381,-0.09521772038929288,-0.007781036051598744,-0.008841639530073775
2022-04-19,-0.00435625206985657,-0.0025867345660174346,-0.005680242704986127,-0.002349849639974644,-0.00587362830210747,-0.00627717309478526,-0.004497613822530666,0.002837778004836311,-0.0006977309476754456,-0.034008243760603074,-0.0026527589177963717,-0.002964004792415431
2022-04-20,-0.004344732900649073,-0.0026109966118309513,-0.005774207174288337,-0.0023625898981067817,-0.005946294796517426,-0.00633547235165377,-0.0045315625031944196,0.0028474082607443663,-0.0006916610843764603,-0.03459802855541039,-0.0026776534322290324,-0.002967591600880004
2022-04-21,-0.004332352620408986,-0.002633705774482631,-0.005861364901932453,-0.0023746049681326875,-0.0060187819604579085,-0.0063942418591194095,-0.004565197301543256,0.0028569338556820867,-0.0006855782404789901,-0.03517521501264387,-0.002701567606090416,-0.0029699512447129983
2022-04-22,-0.004320357362737504,-0.0026562304294601713,-0.005954010970317225,-0.0023874968527354268,-0.006089806394104613,-0.006451917534129659,-0.004596449098658528,0.0028663551767966755,-0.0006790588913082596,-0.0357342954527714,-0.002724491635528903,-0.0029716873507896757
2022-04-25,-0.012824476516173244,-0.008071440540168284,-0.018257025866207033,-0.007216723446287765,-0.018575931180401573,-0.019569365446107767,-0.0139062178320698,0.008675506946736133,-0.0019955345807173286,-0.10632591238775047,-0.008279651838888569,-0.008893570495213332
2022-04-26,-0.004263538833300662,-0.0027370881033895733,-0.006296634850449623,-0.0024349732989502604,-0.006369790531509434,-0.006679175393489611,-0.004712919649168756,0.0029003466528503274,-0.0006509339574936046,-0.03771359327854229,-0.002807496989612357,-0.002972874630854494
2022-04-27,-0.004247704734351099,-0.0027547706982178344,-0.006375040646232177,-0.002446616138547686,-0.006437712946978036,-0.006734659851081903,-0.004738052098159584,0.0029079366431972176,-0.0006434948998567114,-0.03811438289255975,-0.0028260289404634653,-0.0029713835275081424
2022-04-28,-0.00423158958167269,-0.0027718755560808273,-0.006454696556059902,-0.0024575138219848913,-0.0065046943252494716,-0.006789739566978037,-0.0047634371717842905,0.002915436412685546,-0.0006356158371052523,-0.03845467988865703,-0.002843748490139353,-0.0029695379229035535
2022-04-29,-0.004213245353591466,-0.002788396434012186,-0.006535636119357702,-0.0024684772105635355,-0.006572047213790677,-0.006844399558931125,-0.004785525455527573,0.0029228463864192644,-0.0006272958378665816,-0.0387373715671131,-0.002860171529536215,-0.002966702411463684
2022-05-02,-0.012477590627670954,-0.008430308939225473,-0.019940931914652293,-0.007451644283026249,-0.019972565009876986,-0.02071081437467226,-0.014412757261004772,0.008838017200872184,-0.0018296257134700067,-0.11257114220441422,-0.00864585851776778,-0.008849969399343682
2022-05-03,-0.00413676729216228,-0.0028445748009759964,-0.00684157111316841,-0.0025113440194231007,-0.006830781414994824,-0.007057236899545849,-0.004864364365089635,0.002950288618035035,-0.0005921506758964634,-0.038978426917437914,-0.0029169383776344038,-0.0029484324593345157
2022-05-04,-0.004115531644152459,-0.002856266081250225,-0.006911110214728566,-0.0025209805562228516,-0.006893682648326016,-0.007109529697951644,-0.004880133495640426,0.0029572638200230372,-0.0005826834172140138,-0.038752375986603416,-0.002928845489303167,-0.002942413721182646
2022-05-05,-0.00409396089219749,-0.0028673171753518245,-0.006986284677561239,-0.0025306741460116022,-0.0069547786048203,-0.007160007136362556,-0.004894554899127601,0.00296155056746783,-0.000572985740492804,-0.03837168588599282,-0.0029393823091818927,-0.0029350305569008084
2022-05-06,-0.004071385493284785,-0.0028770011849015287,-0.007053615659753931,-0.0025404253193225257,-0.007016120371806767,-0.007210776545166442,-0.004906865862579712,0.0029683672424010155,-0.0005632710921625872,-0.03782560943580937,-0.0029492597399261022,-0.002927556511927887
2022-05-09,-0.012019986815836936,-0.008655545855309144,-0.021407287723650525,-0.007658216805837448,-0.02125009630860586,-0.021768949588866326,-0.014709696105022707,0.008964081611543717,-0.001625982885808619,-0.10435807562269295,-0.008868845384760293,-0.008702439844271548
2022-05-10,-0.003972146106013819,-0.0029068550906535817,-0.007315247895229082,-0.0025766453137947565,-0.007249433073823308,-0.007405607484969212,-0.004942439439931778,0.0029883911511841,-0.0005206051269003309,-0.03355544319228665,-0.0029773388163986114,-0.0028888908452482376
2022-05-11,-0.003945054098828726,-0.002911679894773922,-0.007373866827493969,-0.0025858317337047465,-0.007305281015435483,-0.007452325286295358,-0.004946641235122895,0.00299354146304065,-0.0005093060303591468,-0.03186804129622256,-0.0029818014164542106,-0.002876986430290218
2022-05-12,-0.003917576275059509,-0.0029154241493750677,-0.007433391401759137,-0.0025942267462411017,-0.0073597737032640165,-0.007498775848601702,-0.004949269045597671,0.0029986191575333,-0.0004979893919470069,-0.0298966553648895,-0.0029850436899157007,-0.0028646266327306824
2022-05-13,-0.003889024735351354,-0.0029184422052997983,-0.007493842806245654,-0.002602669813608127,-0.007412865060164475,-0.007543577107359201,-0.004950291583134203,0.0030010846069632446,-0.00048601213743448834,-0.027624414793560925,-0.002987298413044126,-0.002851149537185571
2022-05-16,-0.011443702033470449,-0.008737140597605442,-0.022617544738794626,-0.007832634077015621,-0.022379389749021317,-0.022719128173556702,-0.014764892248336103,0.009056087724518713,-0.001384499145846485,-0.06476042488238043,-0.008936617043618034,-0.008443004770340545
2022-05-17,-0.0037659542114655276,-0.0029193555875388633,-0.00769556900869639,-0.0026326317836530277,-0.007614840760890695,-0.00771509028597217,-0.00493534825764419,0.003016701029116664,-0.00043642533484511414,-0.015507063349878059,-0.002984442824688127,-0.002790509539923547
2022-05-18,-0.0037332791872485283,-0.0029171004818374646,-0.007740345682447081,-0.002639580828036392,-0.007661005306662583,-0.007755651036447819,-0.004927057700019888,0.003020138846316911,-0.0004235023602194854,-0.01175808768064368,-0.002980815007329607,-0.0027729669578954175
2022-05-19,-0.003699479163372321,-0.0029136797619740973,-0.007785705344849125,-0.0026465666546381383,-0.007707788520594283,-0.007794784918845887,-0.0049161702798297124,0.003022271006529742,-0.0004099175089403717,-0.007775305319809522,-0.0029761199821598527,-0.0027549213780360127
2022-05-20,-0.003665249051415742,-0.0029087053207614844,-0.007826613513649994,-0.0026527260386821627,-0.007751310310893378,-0.007832922045173718,-0.0049034246753441035,0.003025600083567781,-0.0003965308392555045,-0.003594323836842994,-0.0029700925929904143,-0.002735698211834059
2022-05-23,-0.010738132441450832,-0.008661759964405769,-0.02350739246970024,-0.00797415024649728,-0.023319460921856217,-0.023530530176593012,-0.014542834292772922,0.00911637041252411,-0.0011048291991743175,0.015598147065751355,-0.008835680972525739,-0.008062782884378783
2022-05-24,-0.003516842771220552,-0.002878617414536211,-0.007963666098949385,-0.002676797827141919,-0.007911616129156696,-0.007974238451287086,-0.0048315661248797825,0.0030346813707422537,-0.00033959413329587296,0.014078699846242326,-0.0029336320415737083,-0.0026512319463447565
2022-05-25,-0.0034775439145853237,-0.002867919822936993,-0.00798559338051541,-0.0026822320721445747,-0.007947176460680327,-0.008006292876101662,-0.004808193064090638,0.0030352991325268697,-0.00032462087687301633,0.01844040116554857,-0.0029212309029241768,-0.0026273417611349936
